{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'W'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 2, 'x': 'Z'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'seven', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'eight', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'nine', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'B'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'one', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'two', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'three', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'four', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': False, 'word': 'six', 'correspond': True, 'upper': False, 'separator_length': 3, 'x': 'C'}
{'response_a': 'down', 'response_b': 'up', 'reversed': True, 'word': 'six', 'correspond': False, 'upper': False, 'separator_length': 3, 'x': 'C'}
